13180.61526478,71.4913881082321,0.0853379755619707,0.0105936766898367,0.0859930000571226,99.9928885020365,3.73821913146588E-08,0.186524477871482,77.1019524504663,0,1417.19482421875,1726.15270996094,354.657318115234,90
17341.0152648708,71.8981935512275,0.000474997767767674,0.00088757060936473,0.00100667992228766,99.9999604168527,7.42416396986369E-12,0.00316437394136115,76.9579568585614,0,1405.43676757813,1714.39465332031,342.899322509766,90
17564.6752648757,71.8980255824281,6.25177194777106E-05,0.0013209331502253,0.00132241175607782,99.99999479019,7.3932019287422E-12,0.00239881921522751,76.9579126159661,0,1405.43676757813,1714.39465332031,342.899322509766,90
17565.7352648758,72.3153221448883,0.0395430348226083,0.20790045284518,0.211627620825385,99.9967047470981,2.06858159880992E-07,0.419400909727995,77.000836909865,0,1405.43676757813,1714.39465332031,342.899322509766,90
17566.7752648758,72.5722925543087,0.0813825777224258,-0.247647400611712,0.260676732729408,99.9932181185231,3.60896740676488E-07,0.594029695049934,77.0116318766959,0,1405.43676757813,1714.39465332031,342.899322509766,90
17567.8352648758,72.4260809195694,0.0901343649041398,0.277538325632975,0.291807686553709,99.9924888029247,4.10730298638047E-07,0.603932478860853,77.0126335979439,0,1405.43676757813,1714.39465332031,342.899322509766,90
17568.8352648758,73.3625302747823,0.0648435984577891,0.208743583233954,0.21858310959979,99.9945963667952,8.67214032846886E-08,0.170228492641548,77.0936774614966,0,1405.43676757813,1714.39465332031,342.899322509766,90
17569.8352648758,74.0862296496052,0.138813795057809,-0.257873900487667,0.292862114741847,99.9884321837452,2.36245971846356E-07,0.34611409062668,77.2842023356352,738.760986328125,1405.50244140625,1714.39465332031,342.899322509766,90
17570.8352648759,73.1609422480688,0.180276360896384,0.296837820774627,0.34729275566916,99.9849769699253,2.72665741894068E-07,0.33686714858422,77.0824208144331,738.777282714844,1405.49951171875,1714.39465332031,342.899322509766,90
17571.8352648759,73.0412350603146,0.067093592358975,-0.262382417257029,0.270824819802909,99.9944088673034,6.212503367503E-07,0.984243887855079,77.1006186614977,738.772399902344,1405.50830078125,1714.39465332031,342.899353027344,90
17572.8352648759,74.0230294598732,0.125668953514029,-0.0620928453748064,0.140172063279561,99.9895275872072,1.62708186124932E-07,0.498042485810362,77.2173301744042,738.757690429688,1405.51037597656,1714.39465332031,342.899353027344,90
17573.8352648759,73.9633268838516,0.305414600829123,-0.127614356580551,0.331003780046507,99.9745487832642,6.3697328731259E-07,0.825671115044652,77.183289162349,738.758483886719,1405.50964355469,1714.39465332031,342.899353027344,90
17574.835264876,74.0485802328913,0.638336874499001,0.0806618118231199,0.643413003623443,99.9468052604584,2.06240472678797E-06,1.37531556247793,77.2846612783615,738.749938964844,1405.50939941406,1714.39465332031,342.899322509766,90
17575.835264876,74.942474462674,1.00831581652876,-0.00456398771279964,1.0083261455729,99.9159736819559,5.2960758236584E-06,2.25354331421923,77.4667642889544,738.737365722656,1405.50952148438,1714.39465332031,342.899353027344,90
17576.835264876,74.9460521598812,1.41572015266804,0.0571197772533338,1.41687198420461,99.882023320611,1.05264763170836E-05,3.18760960253454,77.3866553544067,738.753234863281,1405.50915527344,1714.39465332031,342.899353027344,90
17577.835264876,75.639607193647,1.79741732165867,0.148256664366258,1.80352129644417,99.8502152231951,1.73391291460186E-05,4.12490946205414,77.4911400820129,738.756103515625,1405.50927734375,1714.39465332031,342.899322509766,90
17578.835264876,75.9077687292593,2.19327164643562,-0.249334427820372,2.20739850773595,99.817227362797,2.60148343907168E-05,5.05646574686862,77.4753077428322,738.773010253906,1405.50891113281,1714.39465332031,342.899353027344,90
17579.8352648761,76.7897300058976,2.58467365405445,0.201123146526314,2.59248691762019,99.7846105288288,3.63145946278736E-05,6.00988134870421,77.6040408444824,738.78173828125,1405.50903320313,1714.39465332031,342.899322509766,90
24426.8952650255,71.2804517190671,0.00013739961091122,0.00178549228535019,0.00179077116185481,99.9999885500324,1.57998649023261E-11,0.00378572243900639,74.6092706097988,727.613464355469,1405.51171875,1714.39465332031,342.899322509766,90
24427.9552650255,71.2810572022572,0.000147065328088108,0.00173842790037781,0.00174463743382258,99.999987744556,1.72676098438111E-11,0.00424680700117872,74.6095548442099,727.614440917969,1405.51171875,1714.39465332031,342.899322509766,90
24429.0152650256,71.2815884996671,0.00037281963217691,0.00159126033436507,0.00163435122599676,99.9999689316973,1.62336103903707E-11,0.00426191914406669,74.6098072973546,727.615417480469,1405.51171875,1714.39465332031,342.899322509766,90
24430.0752650256,71.7088675630512,0.0346543789167629,0.20151139752555,0.204469482590439,99.9971121350903,6.575359854074E-07,1.37982450894012,74.8254850195954,727.59912109375,1405.51171875,1714.39465332031,342.899322509766,90
24431.1352650256,71.8606595552992,0.0596523855873921,-0.106594995373285,0.122151136486301,99.9950289678677,2.8243906087199E-08,0.0992108410014378,74.8719436983811,727.593933105469,1405.51171875,1714.39465332031,342.899322509766,90
24432.1352650256,71.7514628233621,0.0124590818476956,0.123448405489839,0.124075531586483,99.9989617431794,3.98002464510743E-09,0.0137636043315662,74.8111078619258,0,1405.50634765625,1714.39465332031,342.899322509766,90
24433.1352650257,71.752863979782,0.053792473171921,0.0355800438893539,0.0644947260876559,99.9955172939023,3.4493142234811E-08,0.229478028678969,74.8126975224586,0,1405.48278808594,1714.39465332031,342.899322509766,90
24434.1352650257,71.762915803818,0.118236381156166,-0.0417097017244714,0.125377593878825,99.990146968237,1.24672525471747E-07,0.426661363914047,74.8234906095313,0,1405.45886230469,1714.39465332031,342.899322509766,90
