1560.01152923504,71.6216482439777,0.0932773787026055,-0.407145501823848,0.417693822114982,99.9922268851081,6.08897372166489E-07,0.625488625691393,77.1064597091172,0,1362.32495117188,1625.18432617188,336.327423095703,90
1561.03152923504,71.6301544419257,0.0888124346304469,-0.0897558485031311,0.126268606096294,99.9925989637808,2.53659369813671E-07,0.861963426362182,77.0476647072937,0,1362.32495117188,1625.18432617188,336.327423095703,90
1562.05152923504,71.6413921212079,0.0318082159354944,0.11913926903749,0.123312319043071,99.9973493153387,1.29230867591862E-08,0.0449669095551925,77.0695244872477,0,1362.32495117188,1625.18432617188,336.327423095703,90
1563.07152923504,71.6489302194677,0.108824118848341,0.0160605293590379,0.110002861082846,99.9909313234293,8.30450094170139E-08,0.323923724268751,77.0856907604029,0,1362.32495117188,1625.18432617188,336.327423095703,90
1564.09152923504,71.6470650939737,0.0580466235314551,-0.0396062057974831,0.0702713458037894,99.9951627813724,2.92512541487253E-08,0.178607392845337,77.0794527949765,0,1362.32495117188,1625.18432617188,336.327423095703,90
1565.11152923503,71.6480475051794,0.0550252013195679,0.005373742861849,0.0552869776041723,99.9954145665567,1.21889790004378E-08,0.0945970699501743,77.0789315140573,0,1362.32495117188,1625.18432617188,336.327423095703,90
1566.13152923503,71.6515874143224,0.0699162156951878,0.0161556906603408,0.0717585086094231,99.9941736486921,3.17787778805326E-08,0.190018974651103,77.0851642704802,0,1362.32495117188,1625.18432617188,336.327423095703,90
1522.59152923507,71.5688511088956,0.0462722958510857,-0.289038632364466,0.292719074135,99.9961439753457,4.94894528241587E-07,0.725429689550453,77.0278901247075,0,1362.32495117188,1625.18432617188,336.327423095703,90
1523.61152923507,71.5842027181061,0.0115541250932906,-0.0239722012049555,0.0266113554198842,99.9990371562422,8.02819942008562E-08,1.29444844361383,76.9991943604546,0,1362.32495117188,1625.18432617188,336.327423095703,90
1524.63152923507,71.5920556662604,0.0243086883329088,0.0903023271168593,0.093516964296249,99.9979742759723,1.60290133316352E-08,0.0735444563765695,77.0201108251931,0,1362.32495117188,1625.18432617188,336.327423095703,90
1525.65152923507,71.5965994951548,0.0211684586292237,0.00213729317796663,0.0212760819434849,99.9982359617809,1.20161939275736E-08,0.24233090193419,77.0298341939924,0,1362.32495117188,1625.18432617188,336.327423095703,90
